,Unnamed: 0,release,Title,genre,Language,Cast,Ratings,release_year
7864,7864,04/26/1996 ,The Quest,"Action, Adventure",English,"['Jean-Claude Van Damme', 'Roger Moore', 'James Remar', 'Jack McGee', 'Louis Mandylor', 'Ryan Cutrona', '""Zeev Revach""', 'Janet Gunn', 'Aki Aleong']",6.1,1996
7865,7865,02-11-1998,The Visitors II: The Corridors of Time,"Comedy, Fantasy",French,"['Christian Clavier', 'Jean Reno', 'dit Godefroy le Hardi', 'Frénégonde / Béatrice', 'Ginette', 'Jean-Pierre Goulard', 'Cora de Montmirail', 'Pétronille', 'Ganelon']",6.0,1998
7866,7866,12-09-2004,Wicker Park,"Drama, Mystery, Romance, Thriller",English,"['Josh Hartnett', 'Rose Byrne', 'Matthew Lillard', 'Diane Kruger', 'Christopher Cousins', 'Jessica Paré', 'Vlasta Vrana', 'Amy Sobol', 'Ted Whittall']",6.9,2004
7867,7867,09-08-2022,Flux Gourmet,"Drama, Comedy, Horror",English,"['Asa Butterfield', 'Gwendoline Christie', 'Ariane Labed', 'Fatma Mohamed', 'Makis Papadimitriou', 'Richard Bremmer', 'Leo Bill', 'Sara Dee', 'Ingrid Evans']",5.7,2022
7868,7868,03/26/1969 ,Support Your Local Sheriff!,"Comedy, Western",English,"['James Garner', 'Joan Hackett', 'Walter Brennan', 'Harry Morgan', 'Jack Elam', 'Henry Jones', 'Bruce Dern', 'Willis Bouchey', 'Gene Evans']",7.0,1969
7869,7869,07-02-1987,Los verduleros 2,Comedy,Spanish,"['Alfonso Zayas', 'Lina Santos', 'Luis de Alba', 'Maribel Fernández', 'César Bono', 'Yirah Aparicio']",6.5,1987
7870,7870,08-11-2016,My Student's Mom,Romance,Korean,"['Lee Soo-min', 'Park Hyun-jung', 'Kim Jin-seo', 'Park Do-jin', 'Baek Se-ri', 'Kim Seok-ho', 'Han I-soo', 'Park Sya-ron', 'Song-bi']",3.6,2016
7871,7871,01/20/2023 ,Big Mäck: Gangsters and Gold,Documentary,German,[''],6.9,2023
7872,7872,06-01-2009,Ace Ventura Jr: Pet Detective,"Comedy, Family, Adventure, Crime",English,"['Josh Flitter', 'Emma Lockhart', 'Art LaFleur', 'Reed Alexander', 'Jr.', 'Magician', 'Dr. Sickinger', 'Melissa Ventura', 'Grandpa Ventura']",3.4,2009
7873,7873,07/28/2017 ,Let Me Eat Your Pancreas,"Drama, Romance",Japanese,"['Minami Hamabe', 'Takumi Kitamura', 'Shun Oguri', 'Karen Otomo', 'Keiko Kitagawa', 'Yuma Yamoto', 'Dori Sakurada', 'Daichi Morishita', 'Yusuke Kamiji']",6.9,2017
7874,7874,09-05-2014,Frontera,"Western, Drama",English,"['Ed Harris', 'Eva Longoria', 'Michael Peña', 'Amy Madigan', 'Kristen Rakes', 'Seth Adkins', 'Lora Martinez-Cunningham', 'Mia Stallard', 'Julio Cedillo']",6.6,2014
7875,7875,12/23/2010 ,The Girl Who Kicked the Hornet's Nest,"Action, Thriller, Crime, Mystery",Swedish,"['Michael Nyqvist', 'Noomi Rapace', 'Lena Endre', 'Annika Hallin', 'Jacob Ericksson', 'Sofia Ledarp', 'Anders Ahlbom', 'Micke Spreitz', 'Georgi Staykov']",7.0,2010
7876,7876,01/30/2005 ,The Magic of Ordinary Days,"Drama, Romance, TV Movie",English,"['Keri Russell', 'Skeet Ulrich', 'Mare Winningham', 'Tania Gunadi', 'Eric Winter', 'Gwendoline Yeo', 'Stephen Strachan', 'Katie Keating', 'Jane McGregor']",7.0,2005
7877,7877,06/15/1989 ,Leviathan,"Adventure, Horror, Action, Thriller, Sci-Fi",English,"['Peter Weller', 'Richard Crenna', 'Amanda Pays', 'Daniel Stern', 'Ernie Hudson', 'Michael Carmine', 'Lisa Eilbacher', 'Hector Elizondo', 'Meg Foster']",5.9,1989
7878,7878,02-05-2019,If Beale Street Could Talk,"Romance, Drama",English,"['KiKi Layne', 'Stephan James', 'Regina King', 'Teyonah Parris', 'Colman Domingo', 'Ethan Barrett', 'Milanni Mines', 'Ebony Obsidian', 'Dominique Thorne']",7.0,2019
7879,7879,03/30/2018 ,The Titan,"Sci-Fi, Thriller",English,"['Sam Worthington', 'Taylor Schilling', 'Tom Wilkinson', 'Agyness Deyn', 'Nathalie Emmanuel', 'Corey Johnson', 'Aleksandar Jovanović', 'Steven Cree', 'Diego Boneta']",5.4,2018
7880,7880,05-04-2018,Bad Samaritan,"Thriller, Crime, Horror",English,"['David Tennant', 'Robert Sheehan', 'Kerry Condon', 'Carlito Olivero', 'Jacqueline Byers', 'Tracey Heggins', 'Rob Nagle', 'Lorraine Bahr', 'Jacob Resnikoff']",6.8,2018
7881,7881,01/22/2016 ,Martyrs,"Drama, Horror, Thriller, Mystery",English,"['Troian Bellisario', 'Bailey Noble', 'Kate Burton', 'Caitlin Carmichael', 'Melissa Tracy', 'Romy Rosemont', 'Toby Huss', 'Elyse Cole', 'Ever Prishkulnik']",5.3,2016
7882,7882,12/16/2015 ,Survivor,"Crime, Action, Thriller",English,"['Pierce Brosnan', 'Milla Jovovich', 'Dylan McDermott', 'Angela Bassett', 'Robert Forster', '""James DArcy""', 'Roger Rees', '""Genevieve OReilly""', 'Frances de la Tour']",5.7,2015
7883,7883,02-07-2020,Wotakoi: Love is Hard for Otaku,"Comedy, Romance",Japanese,"['Mitsuki Takahata', 'Kento Yamazaki', 'Takumi Saitoh', 'Nanao', 'Jiro Sato', 'Mio Imada']",6.8,2020
7884,7884,07/29/2010 ,Centurion,"Adventure, Action, Drama",English,"['Michael Fassbender', 'Olga Kurylenko', 'David Morrissey', 'Liam Cunningham', 'Dominic West', 'Imogen Poots', 'Ulrich Thomsen', 'JJ Feild', 'Noel Clarke']",6.2,2010
7885,7885,11/27/2019 ,Bring Me Home,"Drama, Thriller",Korean,"['Lee Young-ae', 'You Chea-myung', 'Park Hae-jun', 'Lee Won-keun', 'Jung Ae-hwa', 'Heo Dong-won', 'Jin Yoo-young', 'Kim Jong-soo', 'Lee Hang-na']",6.8,2019
7886,7886,03-09-2002,Doraemon: Nobita and the Robot Kingdom,Animation,Japanese,"['Nobuyo Oyama', 'Noriko Ohara', 'Michiko Nomura', 'Kaneta Kimotsuki', 'Kazuya Tatekabe']",6.8,2002
7887,7887,07/25/2013 ,Dino Time,"Animation, Adventure, Comedy, Family",English,"['Rob Schneider', 'Melanie Griffith', 'William Baldwin', 'Jane Lynch', 'Pamela Adlon', 'Tara Strong', 'Stephen Baldwin', 'Jessica DiCicco', 'Yuri Lowenthal']",5.9,2013
7888,7888,10/25/1996 ,Thinner,"Horror, Thriller",English,"['Robert John Burke', 'Lucinda Jenney', 'Bethany Joy Lenz', 'Joe Mantegna', 'Michael Constantine', 'Kari Wuhrer', 'Daniel von Bargen', 'Stephen King', 'Ed Wheeler']",5.9,1996
7889,7889,11/15/2019 ,If I Were a Rich Man,Comedy,Spanish,"['Álex García', 'Alexandra Jiménez', 'Paula Echevarría', 'Adrián Lastra', 'Antonio Resines', 'Diego Martín', 'Jordi Sánchez', 'Lydia Ramírez', 'Franky Martín']",6.0,2019
7890,7890,10-08-1988,Paperhouse,"Drama, Fantasy, Horror",English,"['Charlotte Burke', 'Glenne Headly', 'Elliott Spiers', 'Gemma Jones', 'Ben Cross', '""Steven ODonnell""', 'Jane Bertish', 'Samantha Cahill', 'Sarah Newbold']",6.7,1988
7891,7891,05/14/1984 ,Sexmission,"Sci-Fi, Adventure, Comedy",Polish,"['Olgierd Łukaszewicz', 'Jerzy Stuhr', 'Bożena Stryjkówna', 'Bogusława Pawelec', 'Hanna Stankówna', 'Beata Tyszkiewicz', 'Ryszarda Hanin', 'Barbara Ludwiżanka', 'Mirosława Marcheluk']",7.3,1984
7892,7892,02/22/2007 ,Letters from Iwo Jima,"Action, Drama, War",English,"['Ken Watanabe', 'Kazunari Ninomiya', 'Tsuyoshi Ihara', 'Ryo Kase', 'Shidô Nakamura', 'Hiroshi Watanabe', 'Takumi Bando', 'Yuki Matsuzaki', 'Takashi Yamaguchi']",7.5,2007
7893,7893,03/17/2006 ,Volver,"Comedy, Drama, Romance",Spanish,"['Penélope Cruz', 'Carmen Maura', 'Lola Dueñas', 'Blanca Portillo', 'Yohana Cobo', 'Chus Lampreave', 'Antonio de la Torre', 'Carlos Blanco Vila', 'María Isabel Díaz Lago']",7.5,2006
7894,7894,04-09-2008,Shark Bait,"Animation, Family",English,"['Freddie Prinze Jr.', 'Rob Schneider', 'Evan Rachel Wood', 'Donal Logue', 'Andy Dick', 'Fran Drescher', 'John Rhys-Davies', 'R. Lee Ermey', 'Dylan Cash']",5.1,2008
7895,7895,07/14/1982 ,Pink Floyd: The Wall,"Music, Drama",English,"['Bob Geldof', 'Christine Hargreaves', 'James Laurenson', 'Eleanor David', 'Kevin McKeon', 'Bob Hoskins', 'David Bingham', 'Jenny Wright', 'Alex McAvoy']",8.0,1982
7896,7896,04-08-2004,Ruby & Quentin,"Comedy, Crime",French,"['Gérard Depardieu', 'Jean Reno', 'Richard Berry', 'André Dussollier', 'Jean-Pierre Malo', 'Leonor Varela', 'Jean-Michel Noirey', 'Laurent Gamelon', 'Aurélien Recoing']",6.7,2004
7897,7897,12/26/2019 ,Cats,"Fantasy, Comedy, Drama",English,"['Francesca Hayward', 'Judi Dench', 'Idris Elba', 'Jason Derulo', 'Jennifer Hudson', 'James Corden', 'Ian McKellen', 'the Theatre Cat', 'Bombalurina']",4.2,2019
7898,7898,06-01-1989,Warlock,"Horror, Fantasy, Action",English,"['Julian Sands', 'Lori Singer', 'Richard E. Grant', 'Mary Woronov', '""Kevin OBrien""', 'Richard Kuss', 'Allan Miller', 'Anna Levine Thomson', 'David Carpenter']",6.3,1989
7899,7899,03-05-2008,Futurama: Bender's Big Score,"Animation, Comedy, Sci-Fi, TV Movie",English,"['Billy West', 'Katey Sagal', 'John DiMaggio', 'Phil LaMarr', 'Lauren Tom', 'Tress MacNeille', 'Maurice LaMarche', 'David Herman', 'Dawnn Lewis']",7.4,2008
7900,7900,04-01-2004,Maria Full of Grace,"Drama, Thriller, Crime",Spanish,"['Catalina Sandino Moreno', 'Guilied Lopez', 'Yenny Paola Vega', 'Jhon Álex Toro', 'Virgina Ariza', 'Rodrigo Sánchez Borhorquez', 'Charles Albert Patiño', 'Wilson Guerrero', 'Johanna Andrea Mora']",7.2,2004
7901,7901,04/27/2014 ,Heaven's Lost Property Final – The Movie: Eternally My Master,"Animation, Romance, Sci-Fi, Comedy",Japanese,"['Saori Hayami', 'Soichiro Hoshi', 'Aki Toyosaki', 'Yoko Hikasa', 'Mina', 'Iori Nomizu', 'Ayahi Takagaki', 'Tatsuhisa Suzuki', 'Kaori Fukuhara']",7.9,2014
7902,7902,10/22/2009 ,Dogtooth,Drama,Greek,"['Christos Stergioglou', 'Michele Valley', 'Hristos Passalis', 'Angeliki Papoulia', 'Mary Tsoni', 'Anna Kalaitzidou', 'Steve Krikris', 'Sissi Petropoulou', 'Alexander Voulgaris']",7.1,2009
7903,7903,03/14/1979 ,Hair,"Comedy, Drama, Music, Romance, War",English,"['John Savage', 'Treat Williams', '""Beverly DAngelo""', 'Annie Golden', 'Dorsey Wright', 'Don Dacus', 'Miles Chapin', 'Richard Bright', 'Nicholas Ray']",7.3,1979
7904,7904,04/25/1974 ,American Graffiti,"Comedy, Drama",English,"['Richard Dreyfuss', 'Ron Howard', 'Paul Le Mat', 'Charles Martin Smith', 'Candy Clark', 'Mackenzie Phillips', 'Cindy Williams', 'Wolfman Jack', 'Bo Hopkins']",7.0,1974
7905,7905,06/23/1964 ,A Shot in the Dark,"Comedy, Crime, Mystery",English,"['Peter Sellers', 'Elke Sommer', 'George Sanders', 'Herbert Lom', 'Graham Stark', 'Moira Redmond', 'Tracy Reed', 'Burt Kwouk', 'André Maranne']",7.3,1964
7906,7906,04-06-2023,솔라 플라워,Romance,Korean,"['Oh Sung-hyun', 'Seo Ji-hee']",0.0,2023
7907,7907,02/23/2022 ,Supercool,"Comedy, Action",Finnish,"['Jake Short', 'Miles J. Harvey', 'Damon Wayans Jr.', 'Madison Davenport', 'Iliza Shlesinger', 'Peter Moses', '""Odessa Azion""', 'Jonathan Kite', 'Kira Kosarin']",5.8,2022
7908,7908,08/27/1992 ,FernGully: The Last Rainforest,"Family, Fantasy, Animation, Adventure",English,"['Samantha Mathis', 'Jonathan Ward', 'Christian Slater', 'Tim Curry', 'Robin Williams', 'Tone Loc', 'Grace Zabriskie', 'Geoffrey Blake', 'Robert Pastorelli']",6.3,1992
7909,7909,01-05-2023,Play Dead,"Horror, Thriller",English,"['Bailee Madison', '""Jerry OConnell""', 'Anthony Turpel', 'Chris Butler', 'Chris Lee', 'Jorge-Luis Pallo', 'Sterling Beaumon', 'Josh Harp']",6.2,2023
7910,7910,08/22/2015 ,Date A Live: Mayuri Judgment,"Animation, Romance, Sci-Fi",Japanese,"['Marina Inoue', 'Ayana Taketatsu', 'Misuzu Togashi', 'Nobunaga Shimazaki', 'Minori Chihara', 'Sora Amamiya', 'Midori Tsukimiya', 'Saki Ogasawara', 'Kayoko Tsumita']",7.9,2015
7911,7911,06/19/2008 ,Mongol: The Rise of Genghis Khan,"History, Adventure, War, Action",Russian,"['Tadanobu Asano', 'Sun Honglei', 'Khulan Chuluun', 'Aliya', 'Mijid Baasanjav', 'Amadu Mamadakov', 'He Qi', 'Ben Hon Sun', 'Ji Ri Mu Tu']",6.7,2008
7912,7912,07/30/1969 ,Midnight Cowboy,Drama,English,"['Jon Voight', 'Dustin Hoffman', 'Sylvia Miles', 'John McGiver', 'Brenda Vaccaro', 'Barnard Hughes', 'Ruth White', 'Jennifer Salt', 'Gilman Rankin']",7.5,1969
7913,7913,01-01-2003,Two Weeks Notice,"Comedy, Romance",English,"['Sandra Bullock', 'Hugh Grant', 'Alicia Witt', 'Dana Ivey', 'Robert Klein', 'Heather Burns', 'David Haig', 'Dorian Missick', 'Joseph Badalucco Jr.']",6.4,2003
7914,7914,02/27/2003 ,The Recruit,"Action, Thriller",English,"['Colin Farrell', 'Al Pacino', 'Bridget Moynahan', 'Gabriel Macht', 'Karl Pruner', 'Eugene Lipinski', 'Mike Realba', 'Domenico Fiore', 'Ron Lea']",6.3,2003
7915,7915,08-03-2018,Billionaire Boys Club,"Drama, Thriller",English,"['Ansel Elgort', 'Kevin Spacey', 'Taron Egerton', 'Emma Roberts', 'Jeremy Irvine', 'Thomas Cocquerel', 'Rosanna Arquette', 'Cary Elwes', 'Judd Nelson']",5.7,2018
7916,7916,08/28/1998 ,The Rose Seller,"Drama, Crime",Spanish,"['Lady Tabares', 'Marta Correa', 'Mileider Gil', 'Diana Murillo', 'Liliana Giraldo', 'Yuli García', 'Giovanni Quiroz', 'Álex Bedoya', 'Elkin Vargas']",7.7,1998
7917,7917,10/13/1998 ,Elizabeth,"Drama, History",English,"['Cate Blanchett', 'Joseph Fiennes', 'Earl of Leicester', 'Sir Francis Walsingham', 'Duke of Norfolk', 'The Pope', 'Sir William Cecil', 'Mary of Guise', 'Monsieur de Foix']",7.2,1998
7918,7918,03-03-2022,1918: The Spanish Flu,Documentary,Spanish,"['Beatriz Echeverri', 'Vicente Pérez Moreda']",4.0,2022
7919,7919,06/27/1956 ,Moby Dick,"Adventure, Drama",English,"['Gregory Peck', 'Richard Basehart', 'Leo Genn', 'James Robertson Justice', 'Harry Andrews', 'Bernard Miles', 'Noel Purcell', 'Edric Connor', 'Mervyn Johns']",7.0,1956
7920,7920,03-02-2017,Commando 2 -  The Black Money Trail,"Action, Thriller",Hindi,"['Vidyut Jammwal', 'Adah Sharma', 'Freddy Daruwala', 'Suhail Nayyar', 'Thakur Anoop Singh', 'Shefali Shah', 'Esha Gupta', 'Adil Hussain', 'Kanan Arunachalam']",6.0,2017
7921,7921,06/23/2014 ,Creep,Horror,English,"['Mark Duplass', 'Patrick Brice', 'Katie Aselton']",6.4,2014
7922,7922,11/18/2011 ,The Ides of March,Drama,English,"['Ryan Gosling', 'George Clooney', 'Philip Seymour Hoffman', 'Paul Giamatti', 'Evan Rachel Wood', 'Marisa Tomei', 'Jeffrey Wright', 'Max Minghella', 'Jennifer Ehle']",6.7,2011
7923,7923,01/24/2001 ,Sugar & Spice,"Crime, Comedy, Drama",English,"['Marley Shelton', 'Marla Sokoloff', 'Melissa George', 'Mena Suvari', 'Rachel Blanchard', 'Alexandra Holden', 'Sara Marsh', 'James Marsden', 'Sean Young']",6.4,2001
7924,7924,02-10-2015,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,"Action, Adventure, Animation, Family, Comedy",English,"['Nolan North', 'Troy Baker', 'Diedrich Bader', 'Khary Payton', 'James Arnold Taylor', 'John DiMaggio', 'Kari Wahlgren', 'Tony Todd', 'Tom Kenny']",6.7,2015
7925,7925,08/18/2015 ,LEGO DC Comics Super Heroes: Justice League - Attack of the Legion of Doom!,"Animation, Action, Adventure, Family, Comedy",English,"['Mark Hamill', 'Troy Baker', 'Nolan North', 'Josh Keaton', 'Khary Payton', 'James Arnold Taylor', 'Grey DeLisle', 'John DiMaggio', 'Kevin Michael Richardson']",7.0,2015
7926,7926,11-08-2012,The Master,Drama,English,"['Joaquin Phoenix', 'Philip Seymour Hoffman', 'Amy Adams', 'Laura Dern', 'Jesse Plemons', 'Ambyr Childers', 'Rami Malek', 'Madisen Beaty', '""Kevin J. OConnor""']",7.2,2012
7927,7927,03/14/2018 ,Cheese in the Trap,"Romance, Drama, Thriller",Korean,"['Park Hae-jin', 'Oh Yeon-seo', 'Park Ki-woong', 'Yoo In-young', 'Oh Jong-hyuk', 'Sandara Park', 'Moon Ji-yoon', 'Kim Hyun-jin', 'Na Hye-mi']",6.8,2018
7928,7928,12-08-2015,Cro Minion,"Animation, Family",English,"['Pierre Coffin', 'Chris Renaud', 'Tara Strong']",7.1,2015
7929,7929,10/13/1979 ,The Black Stallion,"Family, Adventure",English,"['Kelly Reno', 'Mickey Rooney', 'Teri Garr', 'Clarence Muse', 'Hoyt Axton', 'Michael Higgins', 'Ed McNamara', 'Doghmi Larbi', 'Cass-Olé']",7.1,1979
7930,7930,10/29/2009 ,An Education,"Drama, Romance",English,"['Carey Mulligan', 'Peter Sarsgaard', 'Dominic Cooper', 'Rosamund Pike', 'Olivia Williams', 'Alfred Molina', 'Cara Seymour', 'Sally Hawkins', 'Emma Thompson']",6.9,2009
7931,7931,07-01-1987,Adventures in Babysitting,Comedy,English,"['Elisabeth Shue', 'Maia Brewton', 'Keith Coogan', 'Anthony Rapp', 'Calvin Levels', '""Vincent DOnofrio""', 'Penelope Ann Miller', 'George Newbern', 'John Ford Noonan']",6.9,1987
7932,7932,04-06-1960,The Unforgiven,"Romance, Western",English,"['Burt Lancaster', 'Audrey Hepburn', 'Audie Murphy', 'John Saxon', 'Charles Bickford', 'Lillian Gish', 'Albert Salmi', 'Joseph Wiseman', 'June Walker']",6.3,1960
7933,7933,07-12-2019,Lying and Stealing,"Crime, Comedy, Drama",English,"['Theo James', 'Emily Ratajkowski', 'Fred Melamed', 'Aris Alvarado', 'Fernanda Andrade', 'Tim Bader', 'Joe Bucaro III', 'Rod Chaouqi', 'Mia Cheung']",5.9,2019
7934,7934,03-02-2007,Black Snake Moan,Drama,English,"['Christina Ricci', 'Samuel L. Jackson', 'Justin Timberlake', 'S. Epatha Merkerson', 'John Cothran', 'David Banner', 'Michael Raymond-James', 'Adriane Lenox', 'Kim Richards']",6.9,2007
7935,7935,03-07-1998,Evangelion: Death (True)²,"Animation, Sci-Fi, Action, Drama",Japanese,"['Megumi Ogata', 'Kotono Mitsuishi', 'Megumi Hayashibara', 'Yuko Miyamura', 'Akira Ishida', 'Fumihiko Tachiki', 'Koichi Yamadera', 'Motomu Kiyokawa', 'Tomokazu Seki']",6.9,1998
7936,7936,01/22/2004 ,21 Grams,"Drama, Crime, Thriller",English,"['Sean Penn', 'Benicio del Toro', 'Naomi Watts', 'Charlotte Gainsbourg', 'Melissa Leo', 'Eddie Marsan', 'Clea DuVall', 'Danny Huston', 'Paul Calderon']",7.3,2004
7937,7937,08/14/2020 ,The Silencing,"Action, Thriller",English,"['Nikolaj Coster-Waldau', 'Annabelle Wallis', 'Zahn McClarnon', 'Melanie Scrofano', 'Hero Fiennes Tiffin', 'Patrick Garrow', 'Danielle Ryan', 'Shaun Smyth', 'Charlotte Lindsay Marron']",6.5,2020
7938,7938,01-01-2021,Dragon Rider,"Animation, Family, Adventure, Fantasy",English,"['Thomas Brodie-Sangster', 'Freddie Highmore', 'Felicity Jones', 'Patrick Stewart', 'Sanjeev Bhaskar', 'Nonso Anozie', 'Meera Syal', 'Alex Norton', 'Peter Marinker']",7.3,2021
7939,7939,09/30/2016 ,The Midnight Man,Horror,English,"['Gabrielle Haugh', 'Grayson Gabriel', 'Lin Shaye', 'Robert Englund', 'Em Haine', 'Louise Linton', 'Abigail Pniowsky', 'Michael Sirow', 'Summer H. Howell']",5.8,2016
7940,7940,12-04-2020,Half Brothers,"Comedy, Drama",English,"['José Zúñiga', 'Luis Gerardo Méndez', 'Vincent Spano', 'Alma Sisneros', 'Shira Scott', 'Connor Del Rio', 'Howard Ferguson Jr.', 'Hayes Hargrove', 'Bianca Marroquín']",7.6,2020
7941,7941,09/22/2022 ,Hunt,"Thriller, Action",Korean,"['Lee Jung-jae', 'Jung Woo-sung', 'Jeon Hye-jin', 'Heo Sung-tae', 'Go Youn-jung', 'Kim Jong-soo', 'Jeong Man-sik', 'Lim Hyung-kook', 'Jung Kyung-soon']",6.9,2022
7942,7942,04-06-2018,Call Boy,Drama,Japanese,"['Tori Matsuzaka', 'Ami Tomite', 'Yuki Sakurai', 'Yū Koyanagi', 'Sei Matobu', 'Kenta Izuka', 'Erika Mabuchi', 'Kokone Sasaki', 'Ruri Shinato']",6.5,2018
7943,7943,06-11-2021,In the Heights,"Drama, Music, Romance",English,"['Anthony Ramos', 'Corey Hawkins', 'Leslie Grace', 'Melissa Barrera', 'Olga Merediz', 'Daphne Rubin-Vega', 'Gregory Diaz IV', 'Marc Anthony', 'Jimmy Smits']",7.3,2021
7944,7944,09/18/2007 ,Gone Baby Gone,"Crime, Drama, Mystery",English,"['Casey Affleck', 'Michelle Monaghan', 'Morgan Freeman', 'Ed Harris', 'John Ashton', 'Amy Ryan', 'Amy Madigan', 'Titus Welliver', 'Michael Kenneth Williams']",7.3,2007
7945,7945,12/31/2013 ,Force of Execution,"Action, Crime",English,"['Steven Seagal', 'Danny Trejo', 'Ving Rhames', 'David House', 'Jenny Gabrielle', 'Bren Foster', 'Sarah Minnich', 'Jesus Jr.', 'J. Anthony Pena']",4.8,2013
7946,7946,03/28/2018 ,White Fang,"Animation, Family",French,"['Raphaël Personnaz', 'Virginie Efira', 'Dominique Pinon', 'Frantz Confiac', 'Gilles Morvan', 'Julien Muller', 'Claire Baradat', 'Gerard Darier', 'Tom Morton']",7.3,2018
7947,7947,02/24/2012 ,Wanderlust,"Comedy, Romance",English,"['Jennifer Aniston', 'Malin Åkerman', 'Lauren Ambrose', 'Paul Rudd', 'Justin Theroux', 'Joe Lo Truglio', 'Alan Alda', 'Kathryn Hahn', 'Ken Marino']",5.5,2012
7948,7948,06-04-1997,The Life of Jesus,Drama,French,"['David Douche', 'Marjorie Cottreel', 'Kader Chaatouf', 'Sébastien Delbaere', 'Samuel Boidin', 'Steve Smagghe', 'Sébastien Bailleul', 'Geneviève Cottreel', '""Fuad Aït Aattou""']",6.7,1997
7949,7949,06/13/1991 ,Quigley Down Under,Western,English,"['Tom Selleck', 'Laura San Giacomo', 'Alan Rickman', 'Chris Haywood', 'Ron Haddrick', 'Tony Bonner', 'Jerome Ehlers', 'Conor McDermottroe', 'Roger Ward']",6.7,1991
7950,7950,04/24/2019 ,I Still See You,"Thriller, Fantasy",English,"['Bella Thorne', 'Richard Harmon', 'Dermot Mulroney', 'Amy Price-Francis', 'Shaun Benson', 'Louis Herthum', 'Thomas Elms', 'Sara Thompson', 'David Brown']",6.6,2019
7951,7951,05/17/2018 ,An Affair: My Wife's Friend,Romance,Korean,"['Kim Hee-jeong', 'Yoon Da-hyun', 'Moon Sung-sik', 'Choi Woo-suk-I', 'Yoo Sul-young']",4.5,2018
7952,7952,06/24/2021 ,Idol Seungha's R-Rated Film Shooting,Drama,Korean,"['Seung Ha', 'Yoo Jung', 'Si Woo', 'Kang Seo']",7.5,2021
7953,7953,08/27/1992 ,Encino Man,Comedy,English,"['Brendan Fraser', 'Pauly Shore', 'Sean Astin', 'Megan Ward', 'Robin Tunney', 'Michael DeLuise', 'Rose McGowan', 'Erick Avari', 'Michole Briana White']",5.8,1992
7954,7954,02/21/2003 ,The Life of David Gale,"Drama, Thriller, Crime",English,"['Kevin Spacey', 'Kate Winslet', 'Laura Linney', 'Rhona Mitra', 'Gabriel Mann', 'Matt Craven', 'Jim Beaver', 'Melissa McCarthy', 'Cleo King']",7.4,2003
7955,7955,01/30/1998 ,Great Expectations,"Comedy, Drama, Romance",English,"['Ethan Hawke', 'Gwyneth Paltrow', 'Hank Azaria', 'Chris Cooper', 'Anne Bancroft', 'Robert De Niro', 'Josh Mostel', 'Kim Dickens', 'Nell Campbell']",6.7,1998
7956,7956,10/22/2012 ,Big Top Scooby-Doo!,"Family, Animation, Comedy, Mystery",English,"['Frank Welker', 'Matthew Lillard', 'Grey DeLisle', 'Mindy Cohn', 'Greg Ellis', 'Maurice LaMarche', 'Peter Stormare', 'Carlos Ferro', 'Jeff Dunham']",7.9,2012
7957,7957,08/18/2018 ,6-Headed Shark Attack,"Horror, Action, Sci-Fi, TV Movie",English,"['Brandon Auret', 'Thandi Sebe', 'Cord Newman', 'Naima Sebe', 'Tapiwa Musvosvi', 'Meghan Oberholzer', 'Jonathan Pienaar', 'Nikita Faber', 'Caitlin Harty']",5.0,2018
7958,7958,07-12-1988,The Dead Pool,"Action, Crime, Thriller",English,"['Clint Eastwood', 'Patricia Clarkson', 'Liam Neeson', 'Evan C. Kim', 'Jim Carrey', 'David Hunt', 'Michael Currie', 'Ronnie Claire Edwards', 'Michael Goodwin']",6.3,1988
7959,7959,10/27/2022 ,Game of Love,"Romance, Drama",English,"['Bella Thorne', 'Benjamin Mascolo', 'Alma Noce', 'Simone Coppo', 'Francesca Inaudi', 'Linda Zampaglione', 'Bruno Di Chiara', 'Barbara Giummarra', 'Michael E. Rodgers']",5.0,2022
7960,7960,05-03-2012,The Five-Year Engagement,"Comedy, Romance",English,"['Jason Segel', 'Emily Blunt', 'Rhys Ifans', 'Chris Pratt', 'Alison Brie', 'Jacki Weaver', 'Jim Piddock', 'David Paymer', 'Mimi Kennedy']",5.8,2012
